exercice,article_2025,meilleur_match_2024,score_similarite,diagnostic
2025,659 Autres charges exceptionnelles 2 010 000 2 010 000,659 Autres charges exceptionnelles 2 046 000 2 010 000,0.9923,CONTINUITÉ
2025,101 Comptes d'intégration des immobilisations 84 000 000,219 Autres Immobilisations incorporelles 15 000,0.7799,CONTINUITÉ
2025,613 Honoraires et études 27 149 955 90 072 022,613 Honoraires et études .28 589 284 25 906 981,0.9856,CONTINUITÉ
2025,Transferts aux établissements publics nationaux 23 506 213 38 079 480,641 Transferts aux établissements publics nationaux 159 766 940 172 060 189,0.9267,CONTINUITÉ
2025,Transferts aux Collectivités Territoriales Décentralisées 285 714 157 490 000,642 Transferts aux Collectivités Territoriales Décentralisées 110 000 310 000,0.9692,CONTINUITÉ
2025,Transferts aux autres administrations publiques 260 000 510 000,643 Transferts aux autres administrations publiques 60000 160 000,0.9307,CONTINUITÉ
2025,21 Immobilisations Incorporelles 39 954 300 36 859 335,21 Immobilisations Incorporelles 39 3418 60 42 711 421,0.9928,CONTINUITÉ
2025,211 Frais de recherche et de développement 35 675 536 33 737 000,211 Frais de recherche et de développement 0 10 000,0.8811,CONTINUITÉ
2025,"212 Brevets, marques de fabrique, droits d'auteur 108 000 228 330","212 Brevets, marques de fabrique, droits d'auteur 34800 108 000",0.989,CONTINUITÉ
2025,213 Conception de systèmes d'organisation-Progiciels 4 170 764 2 854 005,213 Conception de systèmes d'organisation-Progiciels 3 487 200 2 927885,0.943,CONTINUITÉ
2025,219 Autres Immobilisations incorporelles 40 000,219 Autres Immobilisations incorporelles 15 000,0.9319,CONTINUITÉ
2025,22 Immobilisations Non Produites 38 431 815 64 004 405,22 Immobilisations Non Produites 43 973 797 372 230 32,0.9677,CONTINUITÉ
2025,229 Autres immobilisations non produites 210 791 30 000,229 Autres immobilisations non produites 62075,0.9348,CONTINUITÉ
2025,"23 Acquisitions, Constructions et Grosses Réparations","Acquisitions, Constructions et Grosses Réparations du",0.9076,CONTINUITÉ
2025,Bâtiments administratifs à usage de bureau 48 715 863,231 Bâtiments administratifs à usage de bureau 51153 028 63 731 555,0.9363,CONTINUITÉ
2025,232 Bâtiments administratifs à usage de logement (civils et 20 910 868 30 663 393,232 Bâtiments administratifs à usage de logement (civils et militaires) 20 6140 11 19 777163,0.9391,CONTINUITÉ
2025,"Acquisitions, Constructions et Grosses Réparations","Acquisitions, Constructions et Grosses Réparations du",0.9808,CONTINUITÉ
2025,241 Mobilier et matériel de logement et de bureau 30 590 751 114 911 572,241 Mobilier et matériel de logement et de bureau 21 716 057 13 747 584,0.9818,CONTINUITÉ
2025,Matériel Informatique de bureau 6 007 237 8 642 042,242 Matériel Informatique de bureau 5 575 697 5 485 109,0.9312,CONTINUITÉ
2025,243 Matériel de transport 15 722 758 15 479 110,243 Matériel de transport 11 901 687 14 659 456,0.9822,CONTINUITÉ
2025,244 Matériel et outillage techniques 81 505 773 67 786 971,244 Matériel et outillage techniques 65 757 995 68 300 586,0.9857,CONTINUITÉ
2025,245 Objets de valeur-Collections-œuvre d'art 550 000,245 Objets de valeur..:collections-œuvre d'art 1090000 1090000,0.9033,CONTINUITÉ
2025,247 Stocks stratégique ou d'urgence 35 000 240 000,6 174 PARLEMENTAIRE DE d'investissement 11140000 11 140 000,0.701,CONTINUITÉ
2025,248 Matériel et mobilier en cours 68 100 11 070 000,249 Autres matériels et mobiliers 1460000 260 000,0.8416,CONTINUITÉ
2025,249 Autres matériels et mobiliers 267 600 1 510000,249 Autres matériels et mobiliers 1460000 260 000,0.9669,CONTINUITÉ
2025,25 Equipements Militaires 23 752 185 27 671 347,25 Equipements Militaires 12 877 075 26 567185,0.9804,CONTINUITÉ
2025,252 Ouvrages et infrastructures militaires 10 829 388 10 785 321,252 Ouvrages et infrastructures militaires 3 078 221 13 829 388,0.9844,CONTINUITÉ
2025,"253 Mobiliers, matériels militaires et équipements 1 173437 2 635 200","253 Mobiliers, matériels militaires et équipements 1393326 1173 437",0.9807,CONTINUITÉ
2025,Ouvrages et infrastructures de police 289 000,254 Ouvrages et infrastructures de police 289 000,0.9786,CONTINUITÉ
2025,"255 Mobiliers, matériels et équipements de police 304 500 60 000","255 Mobiliers, matériels et équipements de police 304 500",0.9881,CONTINUITÉ
2025,256 Bâtiments à Usage de Bureau 1 817491 757 066,256 Bâtiments à Usage de Bureau 757 634 1635491,0.9755,CONTINUITÉ
2025,258 Equipement en cours des forces armées et de police 2 633 000 3 160 000,258 Equipement en cours des forces armées et de police 1864500 2630 000,0.9762,CONTINUITÉ
2025,"Prises de Participation, C.réances Rattachées et","Prises de Participation, Créances Rattachées et",0.8777,CONTINUITÉ
2025,261 Prises de participation à l'intérieur 50 000 000,262 Prises de participation à l'extérieur 8 500 000 30 000 000,0.8548,CONTINUITÉ
2025,262 Prises de participation à l'extérieur 25 000 000 10 000 000,262 Prises de participation à l'extérieur 8 500 000 30 000 000,0.9707,CONTINUITÉ
2025,ARTICLE SOIXANTE- ONZIÈME.- Les charges des Comptes d'Affectation Spéciale,ARTICLE SOIXANTE-QUATORZIÈME.- Les charges des Comptes d'Affectation Spéciale,0.9795,CONTINUITÉ
2025,2 Les Dépenses de Personnel 1 309 000 1 760 000,669 Autres dépenses de personnel 46 727 925 48 566 613,0.7964,CONTINUITÉ
2025,661 Traitements bruts du personnel sous statut particulier de la,Traitements bruts du personnel sous statut particulier de la fonction,0.824,CONTINUITÉ
2025,Traitement brut du personnel à solde globale 225 000 0,663 Traitement brut du personnel à solde globale 5 223 358 5 223 358,0.8549,CONTINUITÉ
2025,664 Traitements bruts du personnel hors statut 39 000 50 000,663 Traitement brut du personnel à solde globale 5 223 358 5 223 358,0.8291,CONTINUITÉ
2025,669 Autres dépenses de personnel 545 000 1 060 000,669 Autres dépenses de personnel 46 727 925 48 566 613,0.9401,CONTINUITÉ
2025,3 Les Dépenses de Biens et Services 12 831 130 12 809 262,3 Les Dépenses de Biens et Services 2 030 000 3 078 085,0.9458,CONTINUITÉ
2025,"601 Matières, matériels et fournitures 1 119 500 1444153","601 Matières, matériels et fournitures 1518125 811 500",0.9795,CONTINUITÉ
2025,"605 Eau, électricité, gaz et autres sources d'énergie 711 630 772 752","605 Eau, électricité, gaz et autres sources d'énergie 66 808 614 72 877 511",0.9798,CONTINUITÉ
2025,606 Matériel et fournitures spécifiques 6 495 004 6 270 327,806 Matériel et fournitures spécifiques 6664 865 6 184 004,0.9537,CONTINUITÉ
2025,611 Frais de transport et de mission 1 201 496 1 148 776,611 Frais de transport et de mission 54 985 716 69 286 715,0.9812,CONTINUITÉ
2025,617 Frais de relations publiques-communication 1 061 500 1 155 250,617 Frais de relations publiques-communication 58 993 140 61 514 121,0.9753,CONTINUITÉ
2025,618 Frais de formation du personnel r 1266500 1 285 500,618 Frais de formation du personnel 23 702 750 32 879 608,0.9548,CONTINUITÉ
2025,619 Autres acquisitions de servicesp 186 500 105 500,619 Autres acquisitions de services 65 500 130 500,0.9773,CONTINUITÉ
2025,62 Autres Services (Remboursement des recettes Encaissées) 0 15 000,62 Auwtres Services (Remboursement des recettes Encaissées) 85 700 000 . 85 541 850,0.8797,CONTINUITÉ
2025,4 Les Dépensesw de Transfert 1 735000 1 344 100,4 Les Dépenses de Transfert 2 619 529 410 000,0.9414,CONTINUITÉ
2025,Transferts aux établissements publics nationaux 300 000 185 000,641 Transferts aux établissements publics nationaux . 267 000 211 000,0.9373,CONTINUITÉ
2025,Transferts aux institutions à but non lucratif 1 325 000 450 000,641 Transferts aux établissements publics nationaux . 267 000 211 000,0.8089,CONTINUITÉ
2025,646 Transferts aux autorités supra nationales et contributions aux,Transferts aux autorités supra nationales et contributions aux,0.9089,CONTINUITÉ
2025,3 Les Dépenses de Biens et Services 5 468 099 2 990 837,3 Les Dépenses de Biens et Services 2 030 000 3 078 085,0.9759,CONTINUITÉ
2025,"601 Matières, matériels et fournitures 10 000 95 000","601 Matières, matériels et fournitures 0 10 000",0.9523,CONTINUITÉ
2025,606 Matériel et fournitures spécifiques 80 000 0,606 Matériel et fournitures spécifiques 0 80000,0.9844,CONTINUITÉ
2025,617 Frais de relations publiques-communication 0 28 000,617 Frais de relations publiques-communication 2 406 434 754 000,0.9435,CONTINUITÉ
2025,618 Frais de formation du personnel 10 000 28 000,618 Frais de formation du personnel 23 702 750 32 879 608,0.9011,CONTINUITÉ
2025,641 Transferts aux établissements publics nationaux 211 000 65 000,641 Transferts aux établissements publics nationaux . 267 000 211 000,0.9881,CONTINUITÉ
2025,642 Transferts aux Collectivités Territoriales Décentralisées 321 000 235 000,642 Transferts aux Collectivités Territoriales Décentralisées 110 000 310 000,0.9844,CONTINUITÉ
2025,Transferts aux autorités supra nationales et contributions aux,Transferts aux autorités supra nationales et contributions aux,1.0,CONTINUITÉ
2025,"Brevets, marques de fabrique, droits d'auteur","Brevets, marques de fabrique, droits d'auteur 481 600 305 000",0.8684,CONTINUITÉ
2025,Conception de systèmes d'orgapnisation-Progiciels,l'opérationnalisation et la Taux de réalisation des,0.7269,CONTINUITÉ
2025,"23 Acquisitions, Constructions et Grosses Réparations des 23 634 368 25 023 493","23 Acquisitions, Constructions et Grosses Réparations des immeubles 27 658 977 409331",0.8863,CONTINUITÉ
2025,Bâtiments administratifs à usage de logement (civils et militaires),232 Bâtiments administratifs à usage de logement (civils et militaires) 0 26423,0.847,CONTINUITÉ
2025,"24 Acquisitions, Constructions et Grosses Réparations du Matériel 18115 857 20 252 937","23 Acquisitions, Constructions et Grosses Réparations des immeubles 27 658 977 409331",0.8168,CONTINUITÉ
2025,Mobilier et matériel de logement et de bureau 15,241 Mobilier et matériel de logement et de bureau 21 716 057 13 747 584,0.7638,CONTINUITÉ
2025,Autres immobilisations des forces armées et de police,Autres immobilisations des forces armées et de police 0 40000,0.8946,CONTINUITÉ
2025,l'État qui résulte de l'évaluation des recettes et de la fixation des plafonds des,résulte de l'évaluation des recettes et de la fixation des plafonds des dépenses présentées,0.8438,CONTINUITÉ
2025,"dépenses présentées aux articles soixante-huitième, soixante-neuvième, soixante­",ARTICLE QUATRE-VINGT-DEUXIÈME.- Les dépenses et les charges du budget général,0.8363,CONTINUITÉ
2025,dixième et soixante-onzième ci-dessus est fixé aux montants suivants,quatorzième ci-dessus est fixé aux montants suivants,0.8549,CONTINUITÉ
2025,"Recettes fiscales brutes 4 361,8 Intérêts et commissions bruts 378,2","Recettes fiscales brutes 3 968,3 Intérêts et commissions bruts 320, 1",0.9483,CONTINUITÉ
2025,"dont remboursement des crédits TVA 84,0 Allègement intérêts dette extérieure 0,0","dont remboursement des crédits TVA 84,0 Allègement Intérêts dette extérieure 0,0",0.9738,CONTINUITÉ
2025,"Recettes fiscales nettes 4 277,8 rDépenses de personnel 1 586,6","Recettes fiscales nettes 3884,3 Dépenses de personnel 1 428,3",0.933,CONTINUITÉ
2025,"Recettes pétrolières 734,8 Biens et seNices 1 027,7","Recettes pétrolières 809,5 Biens et services 1 003,3",0.8522,CONTINUITÉ
2025,"Recettes non fiscales 361, 1 Transferts courants 920,8","Recettes non fiscales 315,5 Transferts courants 1 003.4",0.9454,CONTINUITÉ
2025,".Dont transferts en capital au CTD et EP 195,0","Dont transferts en capital au CTD et EP 143, 1",0.9199,CONTINUITÉ
2025,"Dons programmes 49,8 Financements extérieur 758,4","Dons programmes 58,7 Financements extérieur 83173",0.9512,CONTINUITÉ
2025,"RECETTES EXCEPTIONNELLES 0,0 Participation/Restructuration 15,0","RECEITES EXCEPTIONNELLES 0,0 Participation/Restructuration 40,0",0.9285,CONTINUITÉ
2025,"Recettes de privatisations AUTRES DEPENSES 0,0","acquéreur d'une entreprise publique en voie de privatisation, de pmarticiper aux opérations",0.7296,CONTINUITÉ
2025,"Fonds spécial de solidarité national pour 0,0 Prêts nets 0,0","Fonds spécial de solidarité national pour la 0,0 Prêts nets 0,0",0.9981,CONTINUITÉ
2025,"Comptes d'affectation spéciale 58,6 Comptes d'affectation spéciale 66,9","Comptes d'affectation spéciale 56,4 Comptes d'affectation spéciale 60,6",0.9828,CONTINUITÉ
2025,Dont Fonds Spécial reconstruction Dont Fonds Spécial reconstruction,le Fonds pour le Financement de la Reconstruction des Zones reconnues Economiquement,0.6468,RUPTURE
2025,"Extrême-Nord, Nord-Ouest et Sud- 28, 1 Extrême-Nord, Nord-Ouest et Sud- 36,4","vingt-sixième, quatre-vingt-septième et quatre-vingt-huitième ci-dessus sont déposées",0.6332,RUPTURE
2025,Autres Comptes d'Affectation Autres Comptes d'Affectation,"Autres Comptes d'Affectation Spéciale 30,6 30,6",0.7856,CONTINUITÉ
2025,Cl!STRATVTTlOl'ITf A8JFEAI RCS COARNO M IY E ICE,C ERT T I O F RY l A � ff E AI R c S C o AR � O 110 o !� � ME 88,0.6069,RUPTURE
2025,charges de trésorerie qui concourent à la réalisation de l'équilibre financier sont,trésorerie qui concourent à la réalisation de l'équilibre financier sont évaluées comme suit:,0.8596,CONTINUITÉ
2025,"Déficit budgétaire global 107,8 Prêts projets 840,0","Déficit budgétaire global 125,4 Prêts projets 907,2",0.9555,CONTINUITÉ
2025,"Dette extérieure 729,0 Appuis Budgétaires PEF 165,0","Dette extérieure 643,0 Appuis Budgétaires PEF 134,0",0.9201,CONTINUITÉ
2025,"Dette intérieure 646,7 Financement bancaire 220,6","Dette intérieure 485,5 Financement bancaire 139,4",0.9524,CONTINUITÉ
2025,"Restes à payer Trésor/Dette non rCompte séquestre TVA 84,0","Restes à payer Trésor/Dette non structurée CM 220,0 Compte séquestre TVA 84,0",0.8735,CONTINUITÉ
2025,"Remboursement des crédits TVA p84 Financements exceptionnels 189,4","Remboursement des crédits TVA 84 Financements exceptionnels 22,1",0.8865,CONTINUITÉ
2025,"Sortie nette de trésorerie au profit des Appui budgétaire FMI (FRD) 56,0",par le Fonds Monétaire International (FMI) à la,0.6903,RUPTURE
2025,"Correspondants Appui budgétaire BM (PforR-PRSEC) 76,3",141 159 SECTEUR TRAVAIL ET des programmes du activités budgétisées 3665550 3 665550,0.7012,CONTINUITÉ
2025,charge des finances est habilité à procéder à une gestion active de la dette et de la,des finances est habilité à procéder à une gestion active de la dette et de la trésorerie à travers,0.9479,CONTINUITÉ
2025,"trésorerie à travers notamment des opérations de rachat, d'échange ou de","réalisent des opérations de vente d'un bien, de fourniture d'un service ou d'échange",0.8096,CONTINUITÉ
2025,"publics, pour des besoins de financement des projets de développement, pour un","pour des besoins de financement des projets de développement, pour un montant maximum",0.8607,CONTINUITÉ
2025,(1) Le Gouvernement est autorisé à négocier et éventuellement à conclure au cours,1) Le Gouvernement est autorisé à négocier et éventuellement à conclure au cours,0.9969,CONTINUITÉ
2025,"que sa souveraineté économique et politique, des emprunts extérieurs sur prêts­","ainsi que sa souveraineté économique et politique, des emprunts extérieurs sur",0.9729,CONTINUITÉ
